# C++ API data.
#
# Copyright (C) 2022-2023 Free Software Foundation, Inc.
# This file is part of GCC.
#
# This file is free software; you can redistribute it and/or modify
# it under the terms of the GNU General Public License as published by
# the Free Software Foundation; either version 3 of the License, or
# (at your option) any later version.
#
# This program is distributed in the hope that it will be useful,
# but WITHOUT ANY WARRANTY; without even the implied warranty of
# MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
# GNU General Public License for more details.
#
# You should have received a copy of the GNU General Public License
# along with this program; see the file COPYING3.  If not see
# <http://www.gnu.org/licenses/>.
#
# This file can be processed with gen-cxxapi-file.py to create the
# export list for the standard C++ library module and the tables for
# suggesting actions on missing symbols in the std:: namespace.
#
# The generated code is integral part of the C++ frontend but the
# content of this file is consists of information solely in the
# domain of the libstdc++ maintainers.  Therefore ownership of
# this file is shared between these two groups.
#
# The format of this file must match what the gen-cxxapi-file.py
# script expects.
#  column  value
#       1  header file, including angle brackets
#       2  symbol name without std:: prefix
#       3  nonzero if to be exported
#       4  "no" if not to be added to the hint table else the appropriate
#          enum cxx_dialect value
#       5  optional, a string used after #if in a line inserted first to
#          enable conditional definitions
#
<string>,erase,1,no
<string>,erase_if,1,no
<string>,string,1,cxx98
<string>,wstring,1,cxx98
<string>,u8string,1,cxx20
<string>,u16string,1,cxx11
<string>,u32string,1,cxx11
<string>,stoi,1,cxx11
<string>,stol,1,cxx11
<string>,stoul,1,cxx11
<string>,stoll,1,cxx11
<string>,stoull,1,cxx11
<string>,stof,1,cxx11
<string>,stod,1,cxx11
<string>,stold,1,cxx11
<string>,to_string,1,cxx17
<string>,to_wstring,1,cxx17
# c++/106851 <string>,pmr::string,1,cxx17
# c++/106851 <string>,pmr::wstring,1,cxx17
# c++/106851 <string>,pmr::u8string,1,cxx20
# c++/106851 <string>,pmr::u16string,1,cxx17
# c++/106851 <string>,pmr::u32string,1,cxx17
<string_view>,basic_string_view,1,cxx17
<string_view>,ranges::enable_view,1,no
<string_view>,ranges::enable_borrowed_range,1,no
<string_view>,operator==,1,no
<string_view>,operator<=>,1,no
<string_view>,operator<<,1,no
<string_view>,string_view,1,cxx17
<string_view>,hash,1,no
<string_view>,literals::string_literals::operator""sv,1,no
<system_error>,error_category,1,cxx11
<system_error>,generic_category,1,cxx11
<system_error>,system_category,1,cxx11
<system_error>,error_code,1,cxx11
<system_error>,error_condition,1,cxx11
<system_error>,is_error_code_enum,1,cxx11
<system_error>,is_error_condition_enum,1,cxx11
<system_error>,errc,1,cxx11
<system_error>,make_error_code,1,cxx11
<system_error>,make_error_condition,1,cxx11
<system_error>,operator==,1,no
<system_error>,operator<=>,1,no
<system_error>,hash,1,no
<system_error>,is_error_code_enum_v,1,cxx17
<system_error>,is_error_condition_enum_v,1,cxx17
<syncstream>,basic_syncbuf,1,no
<syncstream>,swap,1,no
<syncstream>,syncbuf,1,no
<syncstream>,wsyncbuf,1,no
<syncstream>,basic_osyncstream,1,no
<syncstream>,osyncstream,1,no
<syncstream>,wosyncstream,1,no
<thread>,thread,1,cxx11
<thread>,swap,1,no
<thread>,jthread,1,cxx20
<thread>,this_thread,0,cxx11
<thread>,this_thread::get_id,1,no
<thread>,this_thread::yield,1,no
<thread>,this_thread::sleep_until,1,no
<thread>,this_thread::sleep_for,1,no
<tuple>,tuple,1,cxx11
<tuple>,basic_common_reference,1,no
<tuple>,common_type,1,no
<tuple>,ignore,1,no
<tuple>,make_tuple,1,cxx11
<tuple>,forward_as_tuple,1,cxx11
<tuple>,tie,1,cxx11
<tuple>,tuple_cat,1,cxx11
<tuple>,apply,1,cxx17
<tuple>,make_from_tuple,1,cxx17
<tuple>,tuple_size,1,cxx11
<tuple>,tuple_size_v,1,cxx17
<tuple>,tuple_element,1,cxx11
<tuple>,tuple_element_t,1,cxx14
<tuple>,get,1,no
<tuple>,operator==,1,no
<tuple>,operator<=>,1,no
<tuple>,uses_allocator,1,no
<tuple>,swap,1,no
<typeindex>,type_index,1,cxx11
<typeindex>,hash,1,no
<typeinfo>,type_info,1,no
<typeinfo>,bad_cast,1,cxx98
<typeinfo>,bad_typeid,1,cxx98
<type_traits>,enable_if,1,cxx11
<type_traits>,enable_if_t,1,cxx14
<type_traits>,invoke_result,1,cxx17
<type_traits>,invoke_result_t,1,cxx17
<type_traits>,remove_cvref,1,cxx20
<type_traits>,remove_cvref_t,1,cxx20
<type_traits>,type_identity,1,cxx20
<type_traits>,type_identity_t,1,cxx20
<type_traits>,void_t,1,cxx17
<type_traits>,conjunction,1,cxx17
<type_traits>,conjunction_v,1,cxx17
<type_traits>,disjunction,1,cxx17
<type_traits>,disjunction_v,1,cxx17
<type_traits>,negation,1,cxx17
<type_traits>,negation_v,1,cxx17
<unordered_map>,unordered_map,1,cxx11
<unordered_map>,unordered_multimap,1,cxx11
<unordered_map>,operator==,1,no
<unordered_map>,operator<=>,1,no
<unordered_map>,swap,1,no
<unordered_map>,erase,1,no
<unordered_map>,erase_if,1,no
# c++/106851 <unordered_map>,pmr::unordered_map,1,cxx17
# c++/106851 <unordered_map>,pmr::unordered_multimap,1,cxx17
<unordered_set>,unordered_set,1,cxx11
<unordered_set>,unordered_multiset,1,cxx11
<unordered_set>,operator==,1,no
<unordered_set>,operator<=>,1,no
<unordered_set>,swap,1,no
<unordered_set>,erase,1,no
<unordered_set>,erase_if,1,no
# c++/106851 <unordered_set>,pmr::unordered_set,1,no
# c++/106851 <unordered_set>,pmr::unordered_multiset,1,no
<utility>,swap,1,no
<utility>,exchange,1,cxx14
<utility>,forward,1,cxx11
# unimplemented <utility>,forward_like,1,cxx23
<utility>,move,1,cxx11
<utility>,move_if_noexcept,1,cxx11
<utility>,as_const,1,cxx17
<utility>,declval,1,cxx11
<utility>,cmp_equal,1,cxx20
<utility>,cmp_not_equal,1,cxx20
<utility>,cmp_less,1,cxx20
<utility>,cmp_greater,1,cxx20
<utility>,cmp_less_equal,1,cxx20
<utility>,cmp_greater_equal,1,cxx20
<utility>,in_range,1,cxx20
<utility>,to_underlying,1,cxx23
<utility>,unreachable,1,cxx23
<utility>,integer_sequence,1,cxx14
<utility>,index_sequence,1,cxx14
<utility>,make_integer_sequence,1,cxx14
<utility>,make_index_sequence,1,cxx14
<utility>,index_sequence_for,1,cxx14
<utility>,pair,1,cxx98
<utility>,operator==,1,no
<utility>,operator<=>,1,no
<utility>,basic_common_reference,1,no
<utility>,common_type,1,no
<utility>,make_pair,1,cxx98
<utility>,tuple_size,1,no
<utility>,tuple_element,1,no
<utility>,get,1,no
<utility>,piecewise_construct_t,1,cxx11
<utility>,piecewise_construct,1,cxx11
<utility>,in_place_t,1,cxx17
<utility>,in_place,1,cxx17
<utility>,in_place_type_t,1,cxx17
<utility>,in_place_type,1,cxx17
<utility>,in_place_index_t,1,cxx17
<utility>,in_place_index,1,cxx17
# <valarray> TODO
<variant>,variant,1,cxx17
<variant>,variant_size,1,cxx17
<variant>,variant_size_v,1,cxx17
<variant>,variant_alternative,1,cxx17
<variant>,variant_alternative_t,1,cxx17
<variant>,variant_npos,1,cxx17
<variant>,holds_alternative,1,cxx17
<variant>,get,1,no
<variant>,get_if,1,no
<variant>,operator==,1,no
<variant>,operator!=,1,no
<variant>,operator<,1,no
<variant>,operator>,1,no
<variant>,operator<=,1,no
<variant>,operator>=,1,no
<variant>,operator<=>,1,no
<variant>,visit,1,cxx17
<variant>,monostate,1,cxx17
<variant>,swap,1,no
<variant>,bad_variant_access,1,cxx17
<variant>,hash,1,no
<vector>,vector,1,cxx98
<vector>,operator==,1,no
<vector>,operator<=>,1,no
<vector>,swap,1,no
<vector>,erase,1,no
<vector>,erase_if,1,no
<vector>,hash,1,no
# <version> contains no exportable names
# <cassert> contains no exportable names
# <cctype> TODO
<cfenv>,fenv_t,1,no
<cfenv>,fexcept_t,1,no
<cfenv>,feclearexcept,1,no
<cfenv>,fegetexceptflag,1,no
<cfenv>,feraiseexcept,1,no
<cfenv>,fesetexceptflag,1,no
<cfenv>,fetestexcept,1,no
<cfenv>,fegetround,1,no
<cfenv>,fesetround,1,no
<cfenv>,fegetenv,1,no
<cfenv>,feholdexcept,1,no
<cfenv>,fesetenv,1,no
<cfenv>,feupdateenv,1,no
<cinttypes>,imaxdiv_t,1,no
<cinttypes>,imaxabs,1,no
<cinttypes>,imaxdiv,1,no
<cinttypes>,strtoimax,1,no
<cinttypes>,strtoumax,1,no
<cinttypes>,wcstoimax,1,no
<cinttypes>,wcstoumax,1,no
<cinttypes>,abs,1,no
<cinttypes>,div,1,no
# <climits> only contains macros, handled by get_stdlib_header_for_name
# <climits>,CHAR_BIT,0,cxx98
# <climits>,SCHAR_MIN,0,cxx98
# <climits>,SCHAR_MAX,0,cxx98
# <climits>,UCHAR_MAX,0,cxx98
# <climits>,CHAR_MIN,0,cxx98
# <climits>,CHAR_MAX,0,cxx98
# <climits>,MB_LEN_MAX,0,cxx98
# <climits>,SHRT_MIN,0,cxx98
# <climits>,SHRT_MAX,0,cxx98
# <climits>,USHRT_MAX,0,cxx98
# <climits>,INT_MIN,0,cxx98
# <climits>,INT_MAX,0,cxx98
# <climits>,UINT_MAX,0,cxx98
# <climits>,LONG_MIN,0,cxx98
# <climits>,LONG_MAX,0,cxx98
# <climits>,ULONG_MAX,0,cxx98
# <climits>,LLONG_MIN,0,cxx98
# <climits>,LLONG_MAX,0,cxx11
# <climits>,ULLONG_MAX,0,cxx11
<clocale>,lconv,1,no
<clocale>,setlocale,1,no
<clocale>,localeconv,1,no
# <cmath> TODO 
<csetjmp>,jmp_buf,1,no
<csetjmp>,longjmp,1,no
<csignal>,sig_atomic_t,1,no
<csignal>,signal,1,no
<csignal>,raise,1,no
<csignal>,va_list,1,no
<cstddef>,ptrdiff_t,1,no
<cstddef>,size_t,1,no
<cstddef>,max_align_t,1,no
<cstddef>,nullptr_t,1,no
<cstddef>,byte,1,no
<cstddef>,operator<<=,1,no
<cstddef>,operator<<,1,no
<cstddef>,operator>>=,1,no
<cstddef>,operator>>,1,no
<cstddef>,operator|=,1,no
<cstddef>,operator|,1,no
<cstddef>,operator&=,1,no
<cstddef>,operator&,1,no
<cstddef>,operator^=,1,no
<cstddef>,operator^,1,no
<cstddef>,operator~,1,no
<cstddef>,to_integer,1,no
<cstdint>,int8_t,1,no
<cstdint>,int16_t,1,no
<cstdint>,int32_t,1,no
<cstdint>,int64_t,1,no
<cstdint>,int_fast8_t,1,no
<cstdint>,int_fast16_t,1,no
<cstdint>,int_fast32_t,1,no
<cstdint>,int_fast64_t,1,no
<cstdint>,int_least8_t,1,no
<cstdint>,int_least16_t,1,no
<cstdint>,int_least32_t,1,no
<cstdint>,int_least64_t,1,no
<cstdint>,intmax_t,1,no
<cstdint>,intptr_t,1,no
<cstdint>,uint8_t,1,no
<cstdint>,uint16_t,1,no
<cstdint>,uint32_t,1,no
<cstdint>,uint64_t,1,no
<cstdint>,uint_fast8_t,1,cxx11
<cstdint>,uint_fast16_t,1,cxx11
<cstdint>,uint_fast32_t,1,cxx11
<cstdint>,uint_fast64_t,1,cxx11
<cstdint>,uint_least8_t,1,cxx11
<cstdint>,uint_least16_t,1,cxx11
<cstdint>,uint_least32_t,1,cxx11
<cstdint>,uint_least64_t,1,cxx11
<cstdint>,uintmax_t,1,cxx11
<cstdint>,uintptr_t,1,cxx11
# <cstdio> TODO
# <cstdlib> TODO
# <cstring> TODO
# <ctime> TODO
# <cuchar> TODO
# <cwchar> TODO
# <cwctype> TODO
